_id,FHRSID,ChangesByServerID,LocalAuthorityBusinessID,BusinessName,BusinessType,BusinessTypeID,AddressLine1,AddressLine2,AddressLine3,AddressLine4,PostCode,Phone,RatingValue,RatingKey,RatingDate,LocalAuthorityCode,LocalAuthorityName,LocalAuthorityWebSite,LocalAuthorityEmailAddress,scores,SchemeType,geocode,RightToReply,Distance,NewRatingPending,meta,links
66d8e1bc4a16edc27e763188,1502585,0,15173,The Woolwich Front Room,Restaurant/Cafe/Canteen,1,105 Powis Street,,Woolwich,Greenwich,SE18 6JB,,5,fhrs_5_en-gb,2022-06-30T00:00:00,511,Greenwich,http://www.royalgreenwich.gov.uk,health@royalgreenwich.gov.uk,"{'Hygiene': 0, 'Structural': 0, 'ConfidenceInManagement': 5}",FHRS,"{'longitude': 0.064542, 'latitude': 51.4917558}",,4648.131640843621,False,"{'dataSource': None, 'extractDate': '0001-01-01T00:00:00', 'itemCount': 0, 'returncode': None, 'totalCount': 0, 'totalPages': 0, 'pageSize': 0, 'pageNumber': 0}","[{'rel': 'self', 'href': 'http://api.ratings.food.gov.uk/establishments/1502585'}]"
66d8e1bc4a16edc27e76318b,694085,0,PI/000008883,The Friends Cafe,Restaurant/Cafe/Canteen,1,3A Barnard Close,,Woolwich,Greenwich,SE18 6JQ,,5,fhrs_5_en-gb,2021-06-15T00:00:00,511,Greenwich,http://www.royalgreenwich.gov.uk,health@royalgreenwich.gov.uk,"{'Hygiene': 0, 'Structural': 5, 'ConfidenceInManagement': 5}",FHRS,"{'longitude': 0.0642334, 'latitude': 51.4917491}",,4648.142650717881,False,"{'dataSource': None, 'extractDate': '0001-01-01T00:00:00', 'itemCount': 0, 'returncode': None, 'totalCount': 0, 'totalPages': 0, 'pageSize': 0, 'pageNumber': 0}","[{'rel': 'self', 'href': 'http://api.ratings.food.gov.uk/establishments/694085'}]"
66d8e1bc4a16edc27e76318f,695047,0,PI/000174050,Subway,Takeaway/sandwich shop,7844,Shop 2 112 Powis Street,,Woolwich,Greenwich,SE18 6LU,,5,fhrs_5_en-gb,2020-11-24T00:00:00,511,Greenwich,http://www.royalgreenwich.gov.uk,health@royalgreenwich.gov.uk,"{'Hygiene': 0, 'Structural': 0, 'ConfidenceInManagement': 0}",FHRS,"{'longitude': 0.0645462, 'latitude': 51.492182}",,4648.147103808773,False,"{'dataSource': None, 'extractDate': '0001-01-01T00:00:00', 'itemCount': 0, 'returncode': None, 'totalCount': 0, 'totalPages': 0, 'pageSize': 0, 'pageNumber': 0}","[{'rel': 'self', 'href': 'http://api.ratings.food.gov.uk/establishments/695047'}]"
66d8e1bc4a16edc27e763190,1344404,0,14169,The Yoga Space London,Restaurant/Cafe/Canteen,1,Unit 1 Norton House Duke Of Wellington Avenue,,Woolwich,Greenwich,SE18 6EY,,5,fhrs_5_en-gb,2021-04-19T00:00:00,511,Greenwich,http://www.royalgreenwich.gov.uk,health@royalgreenwich.gov.uk,"{'Hygiene': 0, 'Structural': 5, 'ConfidenceInManagement': 0}",FHRS,"{'longitude': 0.066717, 'latitude': 51.4943513}",,4648.147421052029,False,"{'dataSource': None, 'extractDate': '0001-01-01T00:00:00', 'itemCount': 0, 'returncode': None, 'totalCount': 0, 'totalPages': 0, 'pageSize': 0, 'pageNumber': 0}","[{'rel': 'self', 'href': 'http://api.ratings.food.gov.uk/establishments/1344404'}]"
66d8e1bc4a16edc27e7631a5,1007107,0,PI/000202602,Roots Lounge,Restaurant/Cafe/Canteen,1,39 Artillery Place,,Woolwich,Greenwich,SE18 4AB,,5,fhrs_5_en-gb,2021-10-13T00:00:00,511,Greenwich,http://www.royalgreenwich.gov.uk,health@royalgreenwich.gov.uk,"{'Hygiene': 5, 'Structural': 5, 'ConfidenceInManagement': 5}",FHRS,"{'longitude': 0.059746, 'latitude': 51.4877543}",,4648.159970750259,False,"{'dataSource': None, 'extractDate': '0001-01-01T00:00:00', 'itemCount': 0, 'returncode': None, 'totalCount': 0, 'totalPages': 0, 'pageSize': 0, 'pageNumber': 0}","[{'rel': 'self', 'href': 'http://api.ratings.food.gov.uk/establishments/1007107'}]"
66d8e1bc4a16edc27e7631a7,694400,0,PI/000072027,Boots The Chemist Ltd,Retailers - supermarkets/hypermarkets,7840,12 - 16 Hare Street,,Woolwich,Greenwich,SE18 6NB,,5,fhrs_5_en-gb,2022-04-25T00:00:00,511,Greenwich,http://www.royalgreenwich.gov.uk,health@royalgreenwich.gov.uk,"{'Hygiene': 0, 'Structural': 0, 'ConfidenceInManagement': 0}",FHRS,"{'longitude': 0.0644924, 'latitude': 51.4925574}",,4648.162820847006,False,"{'dataSource': None, 'extractDate': '0001-01-01T00:00:00', 'itemCount': 0, 'returncode': None, 'totalCount': 0, 'totalPages': 0, 'pageSize': 0, 'pageNumber': 0}","[{'rel': 'self', 'href': 'http://api.ratings.food.gov.uk/establishments/694400'}]"
66d8e1bc4a16edc27e7631c8,695496,0,PI/000187059,TK Maxx,Retailers - other,4613,114 Powis Street,,Woolwich,Greenwich,SE18 6NL,,5,fhrs_5_en-gb,2021-06-05T00:00:00,511,Greenwich,http://www.royalgreenwich.gov.uk,health@royalgreenwich.gov.uk,"{'Hygiene': 0, 'Structural': 0, 'ConfidenceInManagement': 0}",FHRS,"{'longitude': 0.06374, 'latitude': 51.4924885}",,4648.187737652223,False,"{'dataSource': None, 'extractDate': '0001-01-01T00:00:00', 'itemCount': 0, 'returncode': None, 'totalCount': 0, 'totalPages': 0, 'pageSize': 0, 'pageNumber': 0}","[{'rel': 'self', 'href': 'http://api.ratings.food.gov.uk/establishments/695496'}]"
66d8e1bc4a16edc27e7631cd,1386914,0,14505,Mulgrave Primary School,School/college/university,7845,Mulgrave Primary School Rectory Place,,Woolwich,Greenwich,SE18 5DA,,5,fhrs_5_en-gb,2021-09-27T00:00:00,511,Greenwich,http://www.royalgreenwich.gov.uk,health@royalgreenwich.gov.uk,"{'Hygiene': 0, 'Structural': 5, 'ConfidenceInManagement': 0}",FHRS,"{'longitude': 0.0604810006916523, 'latitude': 51.4892692565918}",,4648.188660590654,False,"{'dataSource': None, 'extractDate': '0001-01-01T00:00:00', 'itemCount': 0, 'returncode': None, 'totalCount': 0, 'totalPages': 0, 'pageSize': 0, 'pageNumber': 0}","[{'rel': 'self', 'href': 'http://api.ratings.food.gov.uk/establishments/1386914'}]"
66d8e1bc4a16edc27e7631d7,1435587,0,14926,Treats n Eats,Takeaway/sandwich shop,7844,Unit 7 125 Powis Street,,Woolwich,Greenwich,SE18 6JL,,5,fhrs_5_en-gb,2022-04-04T00:00:00,511,Greenwich,http://www.royalgreenwich.gov.uk,health@royalgreenwich.gov.uk,"{'Hygiene': 0, 'Structural': 0, 'ConfidenceInManagement': 5}",FHRS,"{'longitude': 0.0631552, 'latitude': 51.4922576}",,4648.200606466529,False,"{'dataSource': None, 'extractDate': '0001-01-01T00:00:00', 'itemCount': 0, 'returncode': None, 'totalCount': 0, 'totalPages': 0, 'pageSize': 0, 'pageNumber': 0}","[{'rel': 'self', 'href': 'http://api.ratings.food.gov.uk/establishments/1435587'}]"
66d8e1bc4a16edc27e7631d9,1470074,0,15030,Inbetween Fusion Burgers,Restaurant/Cafe/Canteen,1,Unit 13 125 Powis Street,,Woolwich,Greenwich,SE18 6JL,,5,fhrs_5_en-gb,2022-04-21T00:00:00,511,Greenwich,http://www.royalgreenwich.gov.uk,health@royalgreenwich.gov.uk,"{'Hygiene': 5, 'Structural': 0, 'ConfidenceInManagement': 0}",FHRS,"{'longitude': 0.0631552, 'latitude': 51.4922576}",,4648.200606466529,False,"{'dataSource': None, 'extractDate': '0001-01-01T00:00:00', 'itemCount': 0, 'returncode': None, 'totalCount': 0, 'totalPages': 0, 'pageSize': 0, 'pageNumber': 0}","[{'rel': 'self', 'href': 'http://api.ratings.food.gov.uk/establishments/1470074'}]"
66d8e1bc4a16edc27e7631da,1494353,0,15125,The Joburger,Restaurant/Cafe/Canteen,1,Unit 12 125 Powis Street,,Woolwich,Greenwich,SE18 6JL,,5,fhrs_5_en-gb,2022-06-14T00:00:00,511,Greenwich,http://www.royalgreenwich.gov.uk,health@royalgreenwich.gov.uk,"{'Hygiene': 0, 'Structural': 5, 'ConfidenceInManagement': 5}",FHRS,"{'longitude': 0.0631552, 'latitude': 51.4922576}",,4648.200606466529,False,"{'dataSource': None, 'extractDate': '0001-01-01T00:00:00', 'itemCount': 0, 'returncode': None, 'totalCount': 0, 'totalPages': 0, 'pageSize': 0, 'pageNumber': 0}","[{'rel': 'self', 'href': 'http://api.ratings.food.gov.uk/establishments/1494353'}]"
66d8e1bc4a16edc27e7631db,1409165,0,14714,Hitachi Sushi,Restaurant/Cafe/Canteen,1,Unit 1 125 Powis Street,,Woolwich,Greenwich,SE18 6JL,,5,fhrs_5_en-gb,2021-11-02T00:00:00,511,Greenwich,http://www.royalgreenwich.gov.uk,health@royalgreenwich.gov.uk,"{'Hygiene': 0, 'Structural': 0, 'ConfidenceInManagement': 0}",FHRS,"{'longitude': 0.0631552, 'latitude': 51.4922576}",,4648.200606466529,False,"{'dataSource': None, 'extractDate': '0001-01-01T00:00:00', 'itemCount': 0, 'returncode': None, 'totalCount': 0, 'totalPages': 0, 'pageSize': 0, 'pageNumber': 0}","[{'rel': 'self', 'href': 'http://api.ratings.food.gov.uk/establishments/1409165'}]"
66d8e1bc4a16edc27e7631de,1497298,0,15137,presotea,Takeaway/sandwich shop,7844,Unit 8 125 Powis Street,,Woolwich,Greenwich,SE18 6JL,,5,fhrs_5_en-gb,2022-07-13T00:00:00,511,Greenwich,http://www.royalgreenwich.gov.uk,health@royalgreenwich.gov.uk,"{'Hygiene': 0, 'Structural': 0, 'ConfidenceInManagement': 0}",FHRS,"{'longitude': 0.0631552, 'latitude': 51.4922576}",,4648.200606466529,False,"{'dataSource': None, 'extractDate': '0001-01-01T00:00:00', 'itemCount': 0, 'returncode': None, 'totalCount': 0, 'totalPages': 0, 'pageSize': 0, 'pageNumber': 0}","[{'rel': 'self', 'href': 'http://api.ratings.food.gov.uk/establishments/1497298'}]"
66d8e1bc4a16edc27e7631e0,1176103,0,12972,Cezar's shop,Retailers - other,4613,27 Hare Street,,Woolwich,Greenwich,SE18 6NE,,5,fhrs_5_en-gb,2021-10-20T00:00:00,511,Greenwich,http://www.royalgreenwich.gov.uk,health@royalgreenwich.gov.uk,"{'Hygiene': 5, 'Structural': 5, 'ConfidenceInManagement': 5}",FHRS,"{'longitude': 0.063648, 'latitude': 51.4928206}",,4648.203261153653,False,"{'dataSource': None, 'extractDate': '0001-01-01T00:00:00', 'itemCount': 0, 'returncode': None, 'totalCount': 0, 'totalPages': 0, 'pageSize': 0, 'pageNumber': 0}","[{'rel': 'self', 'href': 'http://api.ratings.food.gov.uk/establishments/1176103'}]"
66d8e1bc4a16edc27e7631f4,1107739,0,19/00203/FOOD,Breakfree Respite Care,Caring Premises,5,12 Lowestoft Mews,North Woolwich,London,,E16 2ST,,5,fhrs_5_en-gb,2020-10-01T00:00:00,525,Newham,https://www.newham.gov.uk,food@newham.gov.uk,"{'Hygiene': 0, 'Structural': 0, 'ConfidenceInManagement': 5}",FHRS,"{'longitude': 0.0701906, 'latitude': 51.4998636}",,4648.222756998658,False,"{'dataSource': None, 'extractDate': '0001-01-01T00:00:00', 'itemCount': 0, 'returncode': None, 'totalCount': 0, 'totalPages': 0, 'pageSize': 0, 'pageNumber': 0}","[{'rel': 'self', 'href': 'http://api.ratings.food.gov.uk/establishments/1107739'}]"
66d8e1bc4a16edc27e7631f5,845795,0,PI/000198739,Han Long,Restaurant/Cafe/Canteen,1,111 Woolwich High Street,,Woolwich,Greenwich,SE18 6DN,,5,fhrs_5_en-gb,2021-09-17T00:00:00,511,Greenwich,http://www.royalgreenwich.gov.uk,health@royalgreenwich.gov.uk,"{'Hygiene': 5, 'Structural': 0, 'ConfidenceInManagement': 0}",FHRS,"{'longitude': 0.0639773, 'latitude': 51.4937321}",,4648.224648765367,False,"{'dataSource': None, 'extractDate': '0001-01-01T00:00:00', 'itemCount': 0, 'returncode': None, 'totalCount': 0, 'totalPages': 0, 'pageSize': 0, 'pageNumber': 0}","[{'rel': 'self', 'href': 'http://api.ratings.food.gov.uk/establishments/845795'}]"
66d8e1bc4a16edc27e7631f9,694401,0,PI/000072074,Star Banquetting Star Express,Restaurant/Cafe/Canteen,1,39 - 43 Hare Street,,Woolwich,Greenwich,SE18 6NE,,5,fhrs_5_en-gb,2021-06-23T00:00:00,511,Greenwich,http://www.royalgreenwich.gov.uk,health@royalgreenwich.gov.uk,"{'Hygiene': 5, 'Structural': 5, 'ConfidenceInManagement': 5}",FHRS,"{'longitude': 0.0634099990129471, 'latitude': 51.4932022094727}",,4648.22592351088,False,"{'dataSource': None, 'extractDate': '0001-01-01T00:00:00', 'itemCount': 0, 'returncode': None, 'totalCount': 0, 'totalPages': 0, 'pageSize': 0, 'pageNumber': 0}","[{'rel': 'self', 'href': 'http://api.ratings.food.gov.uk/establishments/694401'}]"
66d8e1bc4a16edc27e7631ff,694666,0,PI/000122446,George IV,Pub/bar/nightclub,7843,George Iv 120 Rectory Place,,Woolwich,Greenwich,SE18 5BY,,5,fhrs_5_en-gb,2021-06-10T00:00:00,511,Greenwich,http://www.royalgreenwich.gov.uk,health@royalgreenwich.gov.uk,"{'Hygiene': 5, 'Structural': 0, 'ConfidenceInManagement': 0}",FHRS,"{'longitude': 0.0605779998004436, 'latitude': 51.4904747009277}",,4648.229285012989,False,"{'dataSource': None, 'extractDate': '0001-01-01T00:00:00', 'itemCount': 0, 'returncode': None, 'totalCount': 0, 'totalPages': 0, 'pageSize': 0, 'pageNumber': 0}","[{'rel': 'self', 'href': 'http://api.ratings.food.gov.uk/establishments/694666'}]"
66d8e1bc4a16edc27e763201,919763,0,PI/000200036,Bagel Boss Ltd,Takeaway/sandwich shop,7844,66 Hare Street,,Woolwich,Greenwich,SE18 6LZ,,5,fhrs_5_en-gb,2021-10-23T00:00:00,511,Greenwich,http://www.royalgreenwich.gov.uk,health@royalgreenwich.gov.uk,"{'Hygiene': 0, 'Structural': 5, 'ConfidenceInManagement': 0}",FHRS,"{'longitude': 0.0636981, 'latitude': 51.4936111}",,4648.230397908657,False,"{'dataSource': None, 'extractDate': '0001-01-01T00:00:00', 'itemCount': 0, 'returncode': None, 'totalCount': 0, 'totalPages': 0, 'pageSize': 0, 'pageNumber': 0}","[{'rel': 'self', 'href': 'http://api.ratings.food.gov.uk/establishments/919763'}]"
66d8e1bc4a16edc27e763203,1386922,0,14513,St Mary Magdalene Primary School,School/college/university,7845,St Mary Magdalene Primary School Kingsman Street,,Woolwich,Greenwich,SE18 5PW,,5,fhrs_5_en-gb,2021-10-08T00:00:00,511,Greenwich,http://www.royalgreenwich.gov.uk,health@royalgreenwich.gov.uk,"{'Hygiene': 5, 'Structural': 0, 'ConfidenceInManagement': 5}",FHRS,"{'longitude': 0.0612139999866486, 'latitude': 51.4912452697754}",,4648.234318261674,False,"{'dataSource': None, 'extractDate': '0001-01-01T00:00:00', 'itemCount': 0, 'returncode': None, 'totalCount': 0, 'totalPages': 0, 'pageSize': 0, 'pageNumber': 0}","[{'rel': 'self', 'href': 'http://api.ratings.food.gov.uk/establishments/1386922'}]"
66d8e1bc4a16edc27e763207,1064371,0,PI/000206718,Sapranos,Takeaway/sandwich shop,7844,62A Hare Street,,Woolwich,Greenwich,,,5,fhrs_5_en-gb,2020-07-27T00:00:00,511,Greenwich,http://www.royalgreenwich.gov.uk,health@royalgreenwich.gov.uk,"{'Hygiene': 0, 'Structural': 5, 'ConfidenceInManagement': 0}",FHRS,"{'longitude': 0.0635878, 'latitude': 51.4937209}",,4648.238443731819,False,"{'dataSource': None, 'extractDate': '0001-01-01T00:00:00', 'itemCount': 0, 'returncode': None, 'totalCount': 0, 'totalPages': 0, 'pageSize': 0, 'pageNumber': 0}","[{'rel': 'self', 'href': 'http://api.ratings.food.gov.uk/establishments/1064371'}]"
66d8e1bc4a16edc27e76320d,1268537,0,13645,Enugu Spot,Restaurant/Cafe/Canteen,1,120 Woolwich High Street,,Woolwich,Greenwich,SE18 6DS,,5,fhrs_5_en-gb,2021-02-18T00:00:00,511,Greenwich,http://www.royalgreenwich.gov.uk,health@royalgreenwich.gov.uk,"{'Hygiene': 5, 'Structural': 0, 'ConfidenceInManagement': 5}",FHRS,"{'longitude': 0.0631787, 'latitude': 51.4935933}",,4648.248688725874,False,"{'dataSource': None, 'extractDate': '0001-01-01T00:00:00', 'itemCount': 0, 'returncode': None, 'totalCount': 0, 'totalPages': 0, 'pageSize': 0, 'pageNumber': 0}","[{'rel': 'self', 'href': 'http://api.ratings.food.gov.uk/establishments/1268537'}]"
66d8e1bc4a16edc27e763213,695336,0,PI/000183180,Helen's Kitchen,Restaurant/Cafe/Canteen,1,123 Woolwich High Street,,Woolwich,Greenwich,SE18 6DS,,5,fhrs_5_en-gb,2022-06-13T00:00:00,511,Greenwich,http://www.royalgreenwich.gov.uk,health@royalgreenwich.gov.uk,"{'Hygiene': 0, 'Structural': 5, 'ConfidenceInManagement': 0}",FHRS,"{'longitude': 0.0630039, 'latitude': 51.4935514}",,4648.253528673423,False,"{'dataSource': None, 'extractDate': '0001-01-01T00:00:00', 'itemCount': 0, 'returncode': None, 'totalCount': 0, 'totalPages': 0, 'pageSize': 0, 'pageNumber': 0}","[{'rel': 'self', 'href': 'http://api.ratings.food.gov.uk/establishments/695336'}]"
66d8e1bc4a16edc27e763218,1096714,0,12336,Waterfront Cafe,Restaurant/Cafe/Canteen,1,Waterfront Leisure Centre 30 Woolwich High Street,,Woolwich,Greenwich,SE18 6DL,,5,fhrs_5_en-gb,2020-10-16T00:00:00,511,Greenwich,http://www.royalgreenwich.gov.uk,health@royalgreenwich.gov.uk,"{'Hygiene': 0, 'Structural': 0, 'ConfidenceInManagement': 0}",FHRS,"{'longitude': 0.0634297, 'latitude': 51.4940475}",,4648.256176412747,False,"{'dataSource': None, 'extractDate': '0001-01-01T00:00:00', 'itemCount': 0, 'returncode': None, 'totalCount': 0, 'totalPages': 0, 'pageSize': 0, 'pageNumber': 0}","[{'rel': 'self', 'href': 'http://api.ratings.food.gov.uk/establishments/1096714'}]"
66d8e1bc4a16edc27e763219,1392067,0,14558,GLL Better Waterfront Leisure Centre,Caring Premises,5,Waterfront Leisure Centre 30 Woolwich High Street,,Woolwich,Greenwich,SE18 6DL,,5,fhrs_5_en-gb,2021-08-03T00:00:00,511,Greenwich,http://www.royalgreenwich.gov.uk,health@royalgreenwich.gov.uk,"{'Hygiene': 0, 'Structural': 5, 'ConfidenceInManagement': 0}",FHRS,"{'longitude': 0.0634297, 'latitude': 51.4940475}",,4648.256176412747,False,"{'dataSource': None, 'extractDate': '0001-01-01T00:00:00', 'itemCount': 0, 'returncode': None, 'totalCount': 0, 'totalPages': 0, 'pageSize': 0, 'pageNumber': 0}","[{'rel': 'self', 'href': 'http://api.ratings.food.gov.uk/establishments/1392067'}]"
66d8e1bc4a16edc27e76321f,1152315,0,12790,We Care Ministry - Mountain of Fire and Miracles Ministries,Distributors/Transporters,7,165 - 167 Powis Street,,Woolwich,Greenwich,SE18 6JW,,5,fhrs_5_en-gb,2021-05-19T00:00:00,511,Greenwich,http://www.royalgreenwich.gov.uk,health@royalgreenwich.gov.uk,"{'Hygiene': 5, 'Structural': 0, 'ConfidenceInManagement': 0}",FHRS,"{'longitude': 0.0619392112275435, 'latitude': 51.4927389499348}",,4648.26259243939,False,"{'dataSource': None, 'extractDate': '0001-01-01T00:00:00', 'itemCount': 0, 'returncode': None, 'totalCount': 0, 'totalPages': 0, 'pageSize': 0, 'pageNumber': 0}","[{'rel': 'self', 'href': 'http://api.ratings.food.gov.uk/establishments/1152315'}]"
66d8e1bc4a16edc27e763222,1223644,0,13312,Blessings Snacks Ltd,Retailers - other,4613,4 Frances Street,,Woolwich,Greenwich,SE18 5EF,,5,fhrs_5_en-gb,2021-09-27T00:00:00,511,Greenwich,http://www.royalgreenwich.gov.uk,health@royalgreenwich.gov.uk,"{'Hygiene': 5, 'Structural': 0, 'ConfidenceInManagement': 5}",FHRS,"{'longitude': 0.0564817, 'latitude': 51.4875598}",,4648.271922417242,False,"{'dataSource': None, 'extractDate': '0001-01-01T00:00:00', 'itemCount': 0, 'returncode': None, 'totalCount': 0, 'totalPages': 0, 'pageSize': 0, 'pageNumber': 0}","[{'rel': 'self', 'href': 'http://api.ratings.food.gov.uk/establishments/1223644'}]"
66d8e1bc4a16edc27e763224,991314,0,PI/000203427,Creams Cafe Woolwich,Restaurant/Cafe/Canteen,1,127 Powis Street,,Woolwich,Greenwich,SE18 6JL,,5,fhrs_5_en-gb,2021-06-15T00:00:00,511,Greenwich,http://www.royalgreenwich.gov.uk,health@royalgreenwich.gov.uk,"{'Hygiene': 0, 'Structural': 0, 'ConfidenceInManagement': 5}",FHRS,"{'longitude': 0.0616299994289875, 'latitude': 51.4927024841309}",,4648.272534092255,False,"{'dataSource': None, 'extractDate': '0001-01-01T00:00:00', 'itemCount': 0, 'returncode': None, 'totalCount': 0, 'totalPages': 0, 'pageSize': 0, 'pageNumber': 0}","[{'rel': 'self', 'href': 'http://api.ratings.food.gov.uk/establishments/991314'}]"
66d8e1bc4a16edc27e763225,1296528,0,13924,Cafe Woolwich Ltd,Restaurant/Cafe/Canteen,1,127 Powis Street,,Woolwich,Greenwich,SE18 6JL,,5,fhrs_5_en-gb,2021-06-28T00:00:00,511,Greenwich,http://www.royalgreenwich.gov.uk,health@royalgreenwich.gov.uk,"{'Hygiene': 0, 'Structural': 0, 'ConfidenceInManagement': 0}",FHRS,"{'longitude': 0.0616299994289875, 'latitude': 51.4927024841309}",,4648.272534092255,False,"{'dataSource': None, 'extractDate': '0001-01-01T00:00:00', 'itemCount': 0, 'returncode': None, 'totalCount': 0, 'totalPages': 0, 'pageSize': 0, 'pageNumber': 0}","[{'rel': 'self', 'href': 'http://api.ratings.food.gov.uk/establishments/1296528'}]"
66d8e1bc4a16edc27e763226,695459,0,PI/000186303,Travelodge London Woolwich,Hotel/bed & breakfast/guest house,7842,129 Powis Street,,Woolwich,Greenwich,SE18 6JL,,5,fhrs_5_en-gb,2021-07-30T00:00:00,511,Greenwich,http://www.royalgreenwich.gov.uk,health@royalgreenwich.gov.uk,"{'Hygiene': 0, 'Structural': 0, 'ConfidenceInManagement': 0}",FHRS,"{'longitude': 0.0616299994289875, 'latitude': 51.4927024841309}",,4648.272534092255,False,"{'dataSource': None, 'extractDate': '0001-01-01T00:00:00', 'itemCount': 0, 'returncode': None, 'totalCount': 0, 'totalPages': 0, 'pageSize': 0, 'pageNumber': 0}","[{'rel': 'self', 'href': 'http://api.ratings.food.gov.uk/establishments/695459'}]"
66d8e1bc4a16edc27e76322a,1427477,0,14876,Amma's Fare Off licence,Retailers - other,4613,169 Powis Street,,Woolwich,Greenwich,SE18 6JL,,5,fhrs_5_en-gb,2022-01-31T00:00:00,511,Greenwich,http://www.royalgreenwich.gov.uk,health@royalgreenwich.gov.uk,"{'Hygiene': 0, 'Structural': 5, 'ConfidenceInManagement': 0}",FHRS,"{'longitude': 0.0617183978388793, 'latitude': 51.4928064152481}",,4648.273117819835,False,"{'dataSource': None, 'extractDate': '0001-01-01T00:00:00', 'itemCount': 0, 'returncode': None, 'totalCount': 0, 'totalPages': 0, 'pageSize': 0, 'pageNumber': 0}","[{'rel': 'self', 'href': 'http://api.ratings.food.gov.uk/establishments/1427477'}]"
66d8e1bc4a16edc27e76323d,1096723,0,12363,Jim's Fish Bar,Takeaway/sandwich shop,7844,5 Frances Street,,Woolwich,Greenwich,SE18 5EF,,5,fhrs_5_en-gb,2021-03-15T00:00:00,511,Greenwich,http://www.royalgreenwich.gov.uk,health@royalgreenwich.gov.uk,"{'Hygiene': 0, 'Structural': 5, 'ConfidenceInManagement': 0}",FHRS,"{'longitude': 0.0560512, 'latitude': 51.4875943}",,4648.288890503447,False,"{'dataSource': None, 'extractDate': '0001-01-01T00:00:00', 'itemCount': 0, 'returncode': None, 'totalCount': 0, 'totalPages': 0, 'pageSize': 0, 'pageNumber': 0}","[{'rel': 'self', 'href': 'http://api.ratings.food.gov.uk/establishments/1096723'}]"
66d8e1bc4a16edc27e76323e,1055630,0,PI/000206346,Happy House,Restaurant/Cafe/Canteen,1,9 Parsons Hill,,Woolwich,Greenwich,SE18 6JP,,5,fhrs_5_en-gb,2020-07-17T00:00:00,511,Greenwich,http://www.royalgreenwich.gov.uk,health@royalgreenwich.gov.uk,"{'Hygiene': 5, 'Structural': 5, 'ConfidenceInManagement': 5}",FHRS,"{'longitude': 0.06124, 'latitude': 51.492773}",,4648.289341888242,False,"{'dataSource': None, 'extractDate': '0001-01-01T00:00:00', 'itemCount': 0, 'returncode': None, 'totalCount': 0, 'totalPages': 0, 'pageSize': 0, 'pageNumber': 0}","[{'rel': 'self', 'href': 'http://api.ratings.food.gov.uk/establishments/1055630'}]"
66d8e1bc4a16edc27e763243,694335,0,PI/000059775,Manns Food & Wine,Retailers - other,4613,9 - 11 Frances Street,,Woolwich,Greenwich,SE18 5EF,,5,fhrs_5_en-gb,2019-08-13T00:00:00,511,Greenwich,http://www.royalgreenwich.gov.uk,health@royalgreenwich.gov.uk,"{'Hygiene': 0, 'Structural': 5, 'ConfidenceInManagement': 5}",FHRS,"{'longitude': 0.0558455, 'latitude': 51.48767}",,4648.29916724588,False,"{'dataSource': None, 'extractDate': '0001-01-01T00:00:00', 'itemCount': 0, 'returncode': None, 'totalCount': 0, 'totalPages': 0, 'pageSize': 0, 'pageNumber': 0}","[{'rel': 'self', 'href': 'http://api.ratings.food.gov.uk/establishments/694335'}]"
66d8e1bc4a16edc27e76324c,1289139,0,13845,Hachi Sushi & Grill,Restaurant/Cafe/Canteen,1,15 Frances Street,,Woolwich,Greenwich,SE18 5EF,,5,fhrs_5_en-gb,2021-02-04T00:00:00,511,Greenwich,http://www.royalgreenwich.gov.uk,health@royalgreenwich.gov.uk,"{'Hygiene': 0, 'Structural': 0, 'ConfidenceInManagement': 0}",FHRS,"{'longitude': 0.0557168, 'latitude': 51.4877731}",,4648.307638748236,False,"{'dataSource': None, 'extractDate': '0001-01-01T00:00:00', 'itemCount': 0, 'returncode': None, 'totalCount': 0, 'totalPages': 0, 'pageSize': 0, 'pageNumber': 0}","[{'rel': 'self', 'href': 'http://api.ratings.food.gov.uk/establishments/1289139'}]"
66d8e1bc4a16edc27e76324e,1285487,0,13824,Morley's / Taste N Eat,Restaurant/Cafe/Canteen,1,23 Frances Street,,Woolwich,Greenwich,SE18 5EF,,5,fhrs_5_en-gb,2021-03-15T00:00:00,511,Greenwich,http://www.royalgreenwich.gov.uk,health@royalgreenwich.gov.uk,"{'Hygiene': 0, 'Structural': 5, 'ConfidenceInManagement': 0}",FHRS,"{'longitude': 0.0555492, 'latitude': 51.4879629}",,4648.32070514015,False,"{'dataSource': None, 'extractDate': '0001-01-01T00:00:00', 'itemCount': 0, 'returncode': None, 'totalCount': 0, 'totalPages': 0, 'pageSize': 0, 'pageNumber': 0}","[{'rel': 'self', 'href': 'http://api.ratings.food.gov.uk/establishments/1285487'}]"
